new250_task_id	all750_idx0	specimen_id	image_exists	chosen_image_path	original_local_jpeg	candidate_paths	DOI	jpegURL	jsonURL	occurrenceID
123	623	BM000974050	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0124_BM000974050.jpg	data_rds/02_raw_images/new250/new250_row0124_BM000974050.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0124_BM000974050.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0124_BM000974050.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0124_BM000974050.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0124_BM000974050.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0124_BM000974050.jpg	http://dx.doi.org/10.5281/zenodo.1480552	https://zenodo.org/record/1480552/files/BM000974050.jpg	https://zenodo.org/record/1480552/files/BM000974050.json	7bbb33ea-9dcc-4194-acca-d2c4adf87183
124	624	BM001202191	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0125_BM001202191.jpg	data_rds/02_raw_images/new250/new250_row0125_BM001202191.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0125_BM001202191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0125_BM001202191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0125_BM001202191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0125_BM001202191.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0125_BM001202191.jpg	http://dx.doi.org/10.5281/zenodo.1480684	https://zenodo.org/record/1480684/files/BM001202191.jpg	https://zenodo.org/record/1480684/files/BM001202191.json	c1441612-8082-40d5-8629-8ed390b2af31
125	625	K000876695	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0126_K000876695.jpg	data_rds/02_raw_images/new250/new250_row0126_K000876695.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0126_K000876695.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0126_K000876695.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0126_K000876695.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0126_K000876695.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0126_K000876695.jpg	http://dx.doi.org/10.5281/zenodo.1486418	https://zenodo.org/record/1486418/files/K000876695.jpg	https://zenodo.org/record/1486418/files/K000876695.json	http://specimens.kew.org/herbarium/K000876695
126	626	P03538527	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0127_P03538527.jpg	data_rds/02_raw_images/new250/new250_row0127_P03538527.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0127_P03538527.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0127_P03538527.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0127_P03538527.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0127_P03538527.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0127_P03538527.jpg	http://dx.doi.org/10.5281/zenodo.1487334	https://zenodo.org/record/1487334/files/P03538527.jpg	https://zenodo.org/record/1487334/files/P03538527.json	http://coldb.mnhn.fr/catalognumber/mnhn/p/p03538527
127	627	K000944863	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0128_K000944863.jpg	data_rds/02_raw_images/new250/new250_row0128_K000944863.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0128_K000944863.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0128_K000944863.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0128_K000944863.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0128_K000944863.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0128_K000944863.jpg	http://dx.doi.org/10.5281/zenodo.1486516	https://zenodo.org/record/1486516/files/K000944863.jpg	https://zenodo.org/record/1486516/files/K000944863.json	http://specimens.kew.org/herbarium/K000944863
128	628	L_0007231	False	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0129_L_0007231.jpg	data_rds/02_raw_images/new250/new250_row0129_L_0007231.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0129_L_0007231.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0129_L_0007231.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0129_L_0007231.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0129_L_0007231.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0129_L_0007231.jpg	http://dx.doi.org/10.5281/zenodo.1486754	https://zenodo.org/record/1486754/files/L  0007231.jpg	https://zenodo.org/record/1486754/files/L  0007231.json	http://data.biodiversitydata.nl/naturalis/specimen/L%20%200007231
129	629	BR0000013472849	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0130_BR0000013472849.jpg	data_rds/02_raw_images/new250/new250_row0130_BR0000013472849.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0130_BR0000013472849.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0130_BR0000013472849.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0130_BR0000013472849.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0130_BR0000013472849.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0130_BR0000013472849.jpg	http://dx.doi.org/10.5281/zenodo.1483292	https://zenodo.org/record/1483292/files/BR0000013472849.jpg	https://zenodo.org/record/1483292/files/BR0000013472849.json	http://www.botanicalcollections.be/specimen/BR0000013472849
130	630	BR0000005859351	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0131_BR0000005859351.jpg	data_rds/02_raw_images/new250/new250_row0131_BR0000005859351.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0131_BR0000005859351.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0131_BR0000005859351.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0131_BR0000005859351.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0131_BR0000005859351.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0131_BR0000005859351.jpg	http://dx.doi.org/10.5281/zenodo.1480898	https://zenodo.org/record/1480898/files/BR0000005859351.jpg	https://zenodo.org/record/1480898/files/BR0000005859351.json	http://www.botanicalcollections.be/specimen/BR0000005859351
131	631	BR0000005859337	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0132_BR0000005859337.jpg	data_rds/02_raw_images/new250/new250_row0132_BR0000005859337.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0132_BR0000005859337.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0132_BR0000005859337.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0132_BR0000005859337.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0132_BR0000005859337.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0132_BR0000005859337.jpg	http://dx.doi.org/10.5281/zenodo.1480896	https://zenodo.org/record/1480896/files/BR0000005859337.jpg	https://zenodo.org/record/1480896/files/BR0000005859337.json	http://www.botanicalcollections.be/specimen/BR0000005859337
132	632	BM000903857	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0133_BM000903857.jpg	data_rds/02_raw_images/new250/new250_row0133_BM000903857.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0133_BM000903857.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0133_BM000903857.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0133_BM000903857.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0133_BM000903857.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0133_BM000903857.jpg	http://dx.doi.org/10.5281/zenodo.1480443	https://zenodo.org/record/1480443/files/BM000903857.jpg	https://zenodo.org/record/1480443/files/BM000903857.json	b7df9cc0-11b4-429c-bbf1-7e7f2078327c
133	633	K000095866	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0134_K000095866.jpg	data_rds/02_raw_images/new250/new250_row0134_K000095866.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0134_K000095866.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0134_K000095866.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0134_K000095866.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0134_K000095866.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0134_K000095866.jpg	http://dx.doi.org/10.5281/zenodo.1485753	https://zenodo.org/record/1485753/files/K000095866.jpg	https://zenodo.org/record/1485753/files/K000095866.json	http://specimens.kew.org/herbarium/K000095866
134	634	H.1104467	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0135_H.1104467.jpg	data_rds/02_raw_images/new250/new250_row0135_H.1104467.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0135_H.1104467.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0135_H.1104467.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0135_H.1104467.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0135_H.1104467.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0135_H.1104467.jpg	http://dx.doi.org/10.5281/zenodo.1485508	https://zenodo.org/record/1485508/files/H.1104467.jpg	https://zenodo.org/record/1485508/files/H.1104467.json	http://id.luomus.fi/H.1104467
135	635	K000864487	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0136_K000864487.jpg	data_rds/02_raw_images/new250/new250_row0136_K000864487.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0136_K000864487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0136_K000864487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0136_K000864487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0136_K000864487.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0136_K000864487.jpg	http://dx.doi.org/10.5281/zenodo.1486416	https://zenodo.org/record/1486416/files/K000864487.jpg	https://zenodo.org/record/1486416/files/K000864487.json	http://specimens.kew.org/herbarium/K000864487
136	636	BM000974225	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0137_BM000974225.jpg	data_rds/02_raw_images/new250/new250_row0137_BM000974225.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0137_BM000974225.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0137_BM000974225.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0137_BM000974225.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0137_BM000974225.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0137_BM000974225.jpg	http://dx.doi.org/10.5281/zenodo.1480554	https://zenodo.org/record/1480554/files/BM000974225.jpg	https://zenodo.org/record/1480554/files/BM000974225.json	95dab5f7-26b7-4eac-b215-e61683a809d5
137	637	EIG.6727	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0138_EIG.6727.jpg	data_rds/02_raw_images/new250/new250_row0138_EIG.6727.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0138_EIG.6727.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0138_EIG.6727.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0138_EIG.6727.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0138_EIG.6727.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0138_EIG.6727.jpg	http://dx.doi.org/10.5281/zenodo.1485150	https://zenodo.org/record/1485150/files/EIG.6727.jpg	https://zenodo.org/record/1485150/files/EIG.6727.json	http://id.luomus.fi/EIG.6727
138	638	P04432567	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0139_P04432567.jpg	data_rds/02_raw_images/new250/new250_row0139_P04432567.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0139_P04432567.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0139_P04432567.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0139_P04432567.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0139_P04432567.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0139_P04432567.jpg	http://dx.doi.org/10.5281/zenodo.1487373	https://zenodo.org/record/1487373/files/P04432567.jpg	https://zenodo.org/record/1487373/files/P04432567.json	http://coldb.mnhn.fr/catalognumber/mnhn/p/p04432567
139	639	K000096032	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0140_K000096032.jpg	data_rds/02_raw_images/new250/new250_row0140_K000096032.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0140_K000096032.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0140_K000096032.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0140_K000096032.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0140_K000096032.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0140_K000096032.jpg	http://dx.doi.org/10.5281/zenodo.1485757	https://zenodo.org/record/1485757/files/K000096032.jpg	https://zenodo.org/record/1485757/files/K000096032.json	http://specimens.kew.org/herbarium/K000096032
140	640	H.1069760	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0141_H.1069760.jpg	data_rds/02_raw_images/new250/new250_row0141_H.1069760.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0141_H.1069760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0141_H.1069760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0141_H.1069760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0141_H.1069760.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0141_H.1069760.jpg	http://dx.doi.org/10.5281/zenodo.1485457	https://zenodo.org/record/1485457/files/H.1069760.jpg	https://zenodo.org/record/1485457/files/H.1069760.json	http://id.luomus.fi/H.1069760
141	641	HA.H9503354	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0142_HA.H9503354.jpg	data_rds/02_raw_images/new250/new250_row0142_HA.H9503354.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0142_HA.H9503354.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0142_HA.H9503354.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0142_HA.H9503354.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0142_HA.H9503354.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0142_HA.H9503354.jpg	http://dx.doi.org/10.5281/zenodo.1485640	https://zenodo.org/record/1485640/files/HA.H9503354.jpg	https://zenodo.org/record/1485640/files/HA.H9503354.json	http://id.luomus.fi/HA.H9503354
142	642	HA.H9503747	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0143_HA.H9503747.jpg	data_rds/02_raw_images/new250/new250_row0143_HA.H9503747.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0143_HA.H9503747.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0143_HA.H9503747.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0143_HA.H9503747.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0143_HA.H9503747.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0143_HA.H9503747.jpg	http://dx.doi.org/10.5281/zenodo.1485654	https://zenodo.org/record/1485654/files/HA.H9503747.jpg	https://zenodo.org/record/1485654/files/HA.H9503747.json	http://id.luomus.fi/HA.H9503747
143	643	E00693937	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0144_E00693937.jpg	data_rds/02_raw_images/new250/new250_row0144_E00693937.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0144_E00693937.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0144_E00693937.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0144_E00693937.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0144_E00693937.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0144_E00693937.jpg	http://dx.doi.org/10.5281/zenodo.1484203	https://zenodo.org/record/1484203/files/E00693937.jpg	https://zenodo.org/record/1484203/files/E00693937.json	http://data.rbge.org.uk/herb/E00693937
144	644	H.1080029	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0145_H.1080029.jpg	data_rds/02_raw_images/new250/new250_row0145_H.1080029.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0145_H.1080029.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0145_H.1080029.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0145_H.1080029.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0145_H.1080029.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0145_H.1080029.jpg	http://dx.doi.org/10.5281/zenodo.1485476	https://zenodo.org/record/1485476/files/H.1080029.jpg	https://zenodo.org/record/1485476/files/H.1080029.json	http://id.luomus.fi/H.1080029
145	645	H.1108834	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0146_H.1108834.jpg	data_rds/02_raw_images/new250/new250_row0146_H.1108834.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0146_H.1108834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0146_H.1108834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0146_H.1108834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0146_H.1108834.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0146_H.1108834.jpg	http://dx.doi.org/10.5281/zenodo.1485520	https://zenodo.org/record/1485520/files/H.1108834.jpg	https://zenodo.org/record/1485520/files/H.1108834.json	http://id.luomus.fi/H.1108834
146	646	BR0000025289732	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0147_BR0000025289732.jpg	data_rds/02_raw_images/new250/new250_row0147_BR0000025289732.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0147_BR0000025289732.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0147_BR0000025289732.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0147_BR0000025289732.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0147_BR0000025289732.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0147_BR0000025289732.jpg	http://dx.doi.org/10.5281/zenodo.1483379	https://zenodo.org/record/1483379/files/BR0000025289732.jpg	https://zenodo.org/record/1483379/files/BR0000025289732.json	http://www.botanicalcollections.be/specimen/BR0000025289732
147	647	BR0000013091514	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0148_BR0000013091514.jpg	data_rds/02_raw_images/new250/new250_row0148_BR0000013091514.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0148_BR0000013091514.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0148_BR0000013091514.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0148_BR0000013091514.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0148_BR0000013091514.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0148_BR0000013091514.jpg	http://dx.doi.org/10.5281/zenodo.1483204	https://zenodo.org/record/1483204/files/BR0000013091514.jpg	https://zenodo.org/record/1483204/files/BR0000013091514.json	http://www.botanicalcollections.be/specimen/BR0000013091514
148	648	BR0000013091521	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0149_BR0000013091521.jpg	data_rds/02_raw_images/new250/new250_row0149_BR0000013091521.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0149_BR0000013091521.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0149_BR0000013091521.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0149_BR0000013091521.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0149_BR0000013091521.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0149_BR0000013091521.jpg	http://dx.doi.org/10.5281/zenodo.1483206	https://zenodo.org/record/1483206/files/BR0000013091521.jpg	https://zenodo.org/record/1483206/files/BR0000013091521.json	http://www.botanicalcollections.be/specimen/BR0000013091521
149	649	L.1537752	True	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0150_L.1537752.jpg	data_rds/02_raw_images/new250/new250_row0150_L.1537752.jpg	/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0150_L.1537752.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/nhm_scribe_repo/data_rds/02_raw_images/new250/new250_row0150_L.1537752.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new250/new250_row0150_L.1537752.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/new_data/new250_row0150_L.1537752.jpg|/mnt/iusers01/sk01/f70829xm/code/nhm/data_rds/02_raw_images/main500/new250_row0150_L.1537752.jpg	http://dx.doi.org/10.5281/zenodo.1486844	https://zenodo.org/record/1486844/files/L.1537752.jpg	https://zenodo.org/record/1486844/files/L.1537752.json	http://data.biodiversitydata.nl/naturalis/specimen/L.1537752
